N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	M0P0	M0P1	Class
0	0	1	2	20.0918419	39.30633874	15.82360985	2	8.25816914	2	54.65647427	0	35.97565424	1	0	35.77325665	0	0	46.18634192	45.87151967	1
0	0	0	2	0.356170039	46.41399807	90.64104877	2	42.70459192	2	142.1103236	1	115.113632	0	0	85.77072413	1	2	47.13914419	13.24840043	1
1	0	0	2	40.28290188	75.50550028	23.72331373	1	36.95151496	0	146.9361235	0	5.782469419	0	2	13.05633124	0	1	16.72925766	29.7282377	1
0	0	1	0	11.79583567	12.38230686	12.71123074	2	8.335621412	0	83.07432838	1	55.05466208	0	1	42.31206541	0	0	23.13923343	32.29419188	1
0	1	1	2	40.2384776	50.40935719	80.1918237	2	13.60354535	0	63.74862568	1	96.98936457	1	0	45.24777023	0	0	32.3646305	26.80777521	1
1	0	0	1	99.62359917	11.30939614	46.61161926	0	15.66236034	1	48.15613065	2	17.23351603	1	1	31.20124819	2	1	124.268936	82.07539269	1
1	1	0	0	31.5116832	30.08198854	78.9614211	1	48.00907008	1	81.22653454	1	9.96491644	0	0	14.40959416	0	1	70.2769254	60.47604474	1
1	0	0	1	77.56059666	43.71850424	39.40698354	0	34.9109172	0	15.74397205	2	64.58068443	2	1	89.85956239	0	1	32.1359538	6.122955613	1
1	0	1	0	123.3287684	54.17555826	1.953466041	1	2.788845574	0	7.247617425	2	81.77550812	1	1	29.19552671	0	0	7.15119613	28.57267629	1
0	0	1	1	56.53211634	43.79322223	10.20512268	1	29.60794035	0	45.36091675	0	2.102402854	1	1	9.504927105	1	0	35.77120227	31.12459113	1
0	0	1	1	98.89892811	16.61055112	30.90996255	1	23.3796573	0	22.90358733	1	143.5491408	1	0	27.27296506	0	0	31.07752882	17.11918087	1
0	0	1	1	66.0393891	16.10385654	55.95471888	2	146.7169553	1	28.94693189	2	61.77902327	2	1	43.82098249	0	0	30.69661816	44.92886269	1
1	1	0	1	74.08547722	20.00607559	37.05454375	1	30.29091531	2	43.57675554	2	67.58988127	2	1	33.08460651	0	0	40.22715749	36.58846502	1
0	1	1	0	61.99458516	38.26234419	15.2326897	1	37.25440779	1	39.88396187	1	92.97254048	2	1	9.001054519	1	0	62.19078588	88.66819928	1
0	0	0	1	26.91834343	34.60625191	25.46048326	2	22.4521138	1	64.53006908	0	0.56422676	1	1	30.20471153	1	0	47.7728708	22.64016396	1
0	1	0	2	79.69399998	88.6914232	24.92052073	0	23.14814253	1	12.89966528	0	85.67260862	1	2	77.88041503	0	0	38.0041671	25.70717155	1
0	0	0	1	62.68982759	18.24129745	6.581195889	1	35.68008878	0	96.85581381	0	22.08101603	1	2	39.35493116	0	0	128.5333319	83.59745399	1
0	1	1	1	74.15457064	46.27146605	93.05000337	2	49.03420073	1	122.3082639	2	21.48406483	1	0	75.99823	1	0	83.92470635	75.33130327	1
0	0	0	0	137.0300794	35.73874681	2.899353594	2	24.90865129	1	85.12212458	0	23.89008121	1	2	20.43458957	0	0	58.46794671	81.1214471	1
0	1	1	1	95.14038565	15.10235228	1.014373464	1	92.80112681	1	28.73070947	1	89.89321953	1	0	42.95223777	1	1	90.59108887	58.40769185	1
0	0	2	1	21.01331656	46.11873798	10.88227883	1	10.98682398	0	98.05310559	1	98.10381047	0	2	95.04516347	1	0	52.24407608	96.69138481	1
0	0	0	1	30.16185012	53.9708278	19.57489335	2	42.10983476	0	66.7182392	2	84.73897303	0	1	8.493532672	0	0	26.28604116	24.1323051	1
0	0	0	2	85.55494078	12.23987185	31.88462787	1	18.63923714	1	52.39615982	0	109.5765401	1	2	35.1662071	1	0	13.20023577	5.615485313	1
0	1	1	0	98.70637018	12.35183241	71.44040187	0	37.02368054	0	130.1511509	1	57.73745309	1	1	2.842136003	1	1	65.90689011	58.69405625	1
0	0	0	1	82.18004698	74.2370658	39.51630647	1	10.79765375	0	97.8276303	1	13.04448361	1	0	0.309562656	1	0	31.85196759	6.972977633	1
1	0	0	2	91.18545211	75.21779872	112.4335386	1	47.15797773	2	45.02753049	1	58.59316759	2	1	27.84806389	0	0	104.2647517	25.56808345	1
0	1	0	2	45.26286556	34.18674216	83.207392	0	35.90634632	0	26.88001295	1	115.0557545	0	1	96.79193102	1	0	10.88891397	24.48985048	1
0	0	0	1	84.39240947	16.35412407	62.47201289	2	18.59714183	0	33.76773405	1	48.35131915	0	1	47.18167692	1	0	50.71370908	104.3270397	1
1	0	0	2	72.50436821	95.33909331	26.51010792	2	39.66564328	0	23.10426832	0	130.7025849	0	0	14.3823281	0	0	64.10965189	61.4251925	1
0	0	1	0	20.86760141	39.66296778	60.69701168	1	44.95350731	1	78.94261339	1	45.50673474	0	1	0.084433518	0	0	35.80205588	26.37153746	1
0	1	0	1	50.19014557	45.58812622	46.87595561	2	0.997355307	0	22.88404522	0	78.77063788	2	0	43.00542022	0	1	43.76816986	8.493672368	1
1	0	1	1	106.3669145	77.22141554	32.19110746	1	3.468079036	2	56.56805427	0	93.32653303	1	0	25.12217557	1	0	0.787255162	40.75757929	1
0	0	0	1	34.96742947	5.441254264	18.97907489	1	13.63952546	2	84.3039061	0	23.7745195	0	1	13.31898067	0	1	66.39696395	91.55198859	1
0	0	1	2	139.9689584	28.65416732	22.17266251	0	39.20158638	0	36.25757062	1	97.82621928	0	1	35.16126506	1	0	64.72090603	58.3888437	1
0	0	1	2	96.16372774	23.28418126	10.10624101	1	29.85027023	2	98.66151821	2	8.876301305	2	1	14.48727109	1	0	27.72277187	25.27554797	1
0	0	1	2	69.34467858	79.62511655	9.819857457	1	44.75357055	1	20.88449278	0	96.57610332	1	2	1.940847569	1	0	10.01471554	26.04153264	1
0	0	0	0	57.34732287	38.17011944	10.6782825	0	52.94256989	0	20.68559987	1	59.81093682	2	0	38.98820304	0	0	5.858706502	11.57834949	1
0	0	0	1	103.8134013	24.57367027	5.877236208	1	44.53719799	2	2.418133184	1	86.15535119	2	1	10.47701462	1	0	55.03129647	94.56486228	1
0	1	1	1	146.39898	48.10125393	86.0458952	0	36.44233433	1	97.86887839	1	119.9969625	1	1	43.2990581	0	0	51.44615265	59.03618662	1
0	1	1	1	48.35322009	10.1225038	40.23735408	1	5.95354402	1	11.8716828	0	37.54231476	0	1	30.29720674	0	0	70.89791057	82.37098865	1
0	2	1	0	64.75486712	27.93161371	94.21216506	1	16.49535144	0	36.20674121	0	38.38220304	2	1	48.2292081	2	0	66.16076591	86.88777992	1
1	0	0	1	67.56731178	28.24135098	1.637399056	0	8.283568686	0	41.7662908	0	81.54613806	0	1	2.643963638	1	1	85.27138788	56.75202023	1
0	1	0	0	6.443723662	13.98801359	1.363422515	0	34.81061432	0	91.85673157	1	77.66110215	1	2	4.030289887	1	0	95.88720433	99.79652965	1
0	1	0	2	99.12119726	98.56419676	81.70065666	1	22.99177269	0	111.3535192	1	77.02464102	1	0	7.816559815	1	0	37.57560148	26.00303806	1
1	0	0	0	63.43628633	8.673547437	44.46280196	2	49.01187523	2	38.44922105	0	75.55661148	1	0	35.97228362	2	0	11.35235013	32.88379858	1
1	0	1	1	46.55401484	63.24325947	68.30126644	0	24.23618985	0	49.69815949	0	112.2006695	1	1	89.58874945	2	1	34.78557887	28.23363672	1
0	2	0	0	4.347195878	37.31875754	11.78296362	2	18.21904063	1	13.5133284	1	84.66066942	0	2	48.91533247	1	0	16.80895614	34.98171733	1
0	0	1	1	27.72429413	4.707475983	25.05456534	0	24.64903786	0	36.02167404	1	40.39922265	1	0	2.648193996	1	1	8.817403257	28.97372669	1
0	0	0	1	12.07376129	17.44742768	0.300105496	1	89.9011724	1	58.04884311	2	19.95695267	1	1	96.20630095	2	0	1.9997055	35.63964443	1
0	0	0	1	95.69741047	29.20447534	72.25581041	1	46.50849382	1	51.86258592	0	124.8199278	2	1	39.06482006	1	0	67.6092814	61.4900576	1
1	0	1	0	31.61646509	12.93780192	78.92243533	2	46.27785726	0	72.16111706	0	48.57867689	1	0	37.61291376	0	0	93.25029318	70.5059724	1
1	0	0	1	99.27630251	18.35812926	74.20612484	1	76.4320074	1	29.50558121	1	149.2552745	2	1	19.52273733	0	0	97.12071365	81.18993761	1
0	0	1	1	65.01841333	92.6965828	4.417766659	1	58.83686151	2	47.07442737	1	64.41945324	0	1	30.11833668	2	1	72.46869463	86.49397817	1
0	1	0	1	22.27547058	2.081614372	44.59776744	1	41.35440706	0	18.12691407	1	96.23184079	2	1	89.82365243	1	1	2.951959689	37.13606437	1
0	1	0	1	137.8022335	32.03405222	54.1886899	2	21.78189596	0	95.83045514	2	72.8921372	1	1	15.10029635	1	0	5.551041463	6.992517781	1
0	1	0	1	23.15379611	84.10830376	49.606911	1	19.55639166	1	44.75387046	1	50.30579757	0	0	89.6138374	0	0	54.85944334	67.09844388	1
0	0	0	0	99.8125924	25.20391598	7.669506425	1	96.76948228	0	40.69353548	2	38.43056244	0	0	17.02840236	1	1	15.2005755	26.40893775	1
1	0	0	0	41.29191321	17.88318359	37.60210696	2	0.170328256	0	80.05643237	0	98.88951037	1	0	17.07337512	1	0	2.595569142	36.73687518	1
0	1	0	1	108.37686	37.83240174	34.65870183	1	26.30431553	0	35.32237211	0	24.72139926	0	0	47.60405632	1	0	3.654582632	13.35377866	1
1	1	0	1	7.152982599	3.792983214	31.64129576	1	19.66326073	0	10.32699701	1	25.06069916	1	1	102.5625888	1	0	69.33500677	102.8744823	1
0	0	0	1	57.1251977	35.38111089	48.94562753	0	19.64749178	1	21.8216884	1	73.98491578	0	0	43.01420172	2	1	4.982261206	39.78797336	1
0	0	0	1	22.38195498	30.31346944	73.67659199	1	22.96517429	0	42.48359072	2	143.0525423	0	0	28.0799156	0	0	72.03020815	74.16250528	1
1	0	0	1	121.088594	28.40974327	41.61904621	2	39.76474613	0	96.54369107	0	62.43263452	1	0	24.65105363	1	0	93.31318799	78.26098715	1
0	0	0	0	14.37206402	1.439331989	13.08295065	1	50.03622135	1	148.6928855	0	47.12393437	1	0	32.8674089	0	0	53.24022705	92.71543402	1
0	1	0	0	45.59443483	22.7813251	9.581807652	2	20.68459837	0	70.8243655	1	76.6883394	1	0	38.93019004	0	0	26.32538241	21.49836452	1
0	1	0	1	67.65009445	19.50433414	93.62041803	2	4.37389439	0	27.02557123	1	92.72064681	2	0	27.5736304	1	0	16.49694895	39.72027341	1
0	1	0	1	45.3549373	87.64701323	71.43107295	2	17.98641966	1	66.29245089	2	12.62940672	0	2	59.10883791	1	0	57.38553087	51.18903546	1
0	0	0	1	92.89836963	14.60320482	10.08347377	1	16.03498376	1	24.61899504	0	3.489934512	0	0	10.74937465	1	0	59.61776322	82.34250662	1
1	1	1	0	131.0198059	33.4501842	89.811274	0	22.21331754	2	58.38758042	0	68.64858182	2	1	18.0907213	1	1	73.6796877	87.66496411	1
1	0	0	1	37.68099365	16.30921023	87.12703851	0	41.97868005	1	17.00325021	0	93.65242637	0	1	10.00980329	0	0	31.29213248	43.89610316	1
0	0	0	1	58.83813309	30.70357408	3.548967165	1	80.4359545	2	58.16093647	1	32.73493652	1	2	44.66131353	1	1	14.59280211	8.943571955	1
0	0	0	2	68.15518446	41.21789096	17.16033282	1	49.1188849	1	35.0415784	0	77.19561989	1	2	97.52797766	2	0	36.52161048	21.08413231	1
0	0	0	2	58.34345909	97.57721644	83.77191079	2	15.47222964	1	64.05964185	1	147.9323554	1	1	17.90188291	1	0	3.59787527	2.910972183	1
1	0	0	0	71.29905591	96.59809828	2.312982562	1	31.00046919	0	30.83645993	1	58.20499731	1	1	11.70427503	0	0	82.60021642	87.90304095	1
0	1	1	0	59.80833917	45.79572275	16.88306024	0	7.400163562	1	67.20875045	1	65.29698356	0	0	5.66079119	0	0	14.52098633	45.91147069	1
0	2	0	0	92.73766248	23.27758885	0.290112742	1	31.62300259	1	45.21066839	0	89.23915836	1	0	52.27483062	0	1	32.67660475	42.23272738	1
0	0	1	1	15.66847718	22.66569586	62.18762665	0	77.9758566	1	34.25799838	1	88.58246238	0	0	45.65231333	0	1	63.30608094	80.1174792	1
1	0	1	2	98.08318962	4.99953299	26.43482494	1	6.815256028	0	109.3849107	0	102.417941	0	2	2.062856686	2	1	36.03768465	45.00337908	1
0	1	0	1	27.19567528	15.57217111	23.37166831	1	26.9007473	0	103.1534711	2	78.39343155	2	1	19.19636307	0	1	15.16463891	2.428075977	1
1	1	1	1	80.27229807	53.13970703	81.22111686	2	41.27998613	1	119.4249562	1	81.58632572	1	1	61.20008817	0	0	37.68428823	9.965867812	1
2	0	0	1	128.3317598	47.54549066	35.64628766	2	22.92737453	0	9.299259714	1	40.85211851	1	0	11.5441019	1	0	46.98368711	5.65860007	1
0	0	1	1	101.0132699	3.083915363	21.24169257	1	40.15361281	2	26.58288807	1	49.20999474	1	1	47.10213463	0	0	26.46399128	33.98031316	1
0	0	0	1	56.99350845	28.68870423	24.0069828	0	30.12399281	1	129.5158432	1	27.86650477	1	1	52.09891977	2	1	21.38446776	45.98599487	1
0	0	0	1	104.4530744	11.79460895	26.10434236	2	2.703238023	1	114.1678133	1	85.88413539	2	2	68.70011552	1	0	19.42301984	46.96050813	1
0	1	0	1	84.1361963	24.10876247	31.26307219	1	46.08608539	2	24.43521481	2	80.78223474	1	1	3.273102039	1	1	47.42826466	43.73471183	1
0	0	0	0	129.379716	27.45142038	8.762409175	1	49.49050323	0	50.18898821	2	53.70040614	1	2	27.26946063	2	1	26.6358146	19.29315178	1
0	0	1	1	36.31910044	24.73275597	8.303753633	1	9.990377623	2	19.79391827	1	87.56859743	1	0	116.8594881	1	1	40.93320672	43.6430076	1
0	0	0	0	46.7013286	86.11173279	62.12594097	1	34.05671576	1	55.32825412	0	134.854586	1	2	11.60241826	1	0	28.98342351	104.5655279	1
0	0	0	0	137.8639933	22.58772611	9.793928232	0	38.87697711	0	55.12642306	1	58.04343785	1	0	69.63556851	1	0	24.71963438	38.2304576	1
0	0	0	1	7.835336533	29.47304967	52.92941595	1	25.3615267	1	73.78578707	1	120.4247156	0	1	82.76339791	2	0	56.61109717	61.71571122	1
2	1	0	0	46.98382315	6.857883316	138.9440954	2	89.35723405	0	91.75274889	2	33.81662737	1	1	1.544190758	1	0	35.1810474	11.50319042	1
0	1	0	0	80.65324164	38.37036431	49.14748942	1	32.71869607	1	102.4160497	0	4.305805408	2	1	48.46135828	1	0	26.35705757	38.22164055	1
0	0	1	1	75.68972088	16.49173354	16.26351219	1	0.029645301	0	41.0183494	1	12.42766432	2	0	60.31031757	1	2	68.65314685	79.4488037	1
0	1	1	1	52.74344586	19.34671607	56.64721198	0	31.19509177	0	76.17941978	1	7.554151807	1	0	61.89328289	1	0	75.86845636	83.32676357	1
0	1	0	0	140.4397625	37.7582445	29.38061197	1	44.81394183	0	88.41534057	0	72.66496974	2	1	31.54806215	1	0	72.16170292	71.25872925	1
0	1	0	1	16.6287134	16.43757561	32.59850555	2	3.629744391	0	132.8514115	2	9.251645084	2	0	22.86958108	1	1	2.514644005	24.07339644	1
0	0	0	1	136.0041274	33.77150724	10.15982787	1	40.34525985	0	5.173951712	1	41.45364554	0	1	17.84860915	0	0	39.8031134	24.6164438	1
0	1	1	1	101.6814001	7.178864631	18.00762546	1	22.72321341	1	4.966812758	1	41.89393383	2	1	20.26890527	2	0	45.62947267	35.11474896	1
0	0	0	2	64.20801087	2.467299313	15.55412756	1	1.496043683	0	0.630938941	1	84.64431002	1	1	13.8890404	0	1	49.43608244	46.06778313	1
0	1	0	1	79.50344825	2.746946949	26.63559961	1	23.10391964	1	79.17892766	0	105.3567546	2	1	2.946724783	1	0	42.14138928	32.87926791	1
0	0	0	1	117.9889387	38.90482847	76.77846536	2	0.737996304	1	3.677174682	1	89.50323152	1	1	38.9451538	1	1	84.22713598	68.12607372	1
1	1	0	1	2.150757419	32.35585619	79.6089268	1	17.50395427	1	7.172890833	0	59.56940065	1	1	64.31968701	1	0	41.69596896	41.22844438	1
0	0	1	1	71.88137734	66.23288789	1.106482602	0	58.01334362	0	53.43598548	1	53.64221235	0	1	43.82533671	0	0	38.51648572	49.81685089	1
0	0	0	1	87.58064709	48.60266848	83.05981461	2	26.55809054	1	99.75298109	0	33.87577703	2	0	49.02739286	1	1	80.10535516	53.62900805	1
0	1	0	1	95.72474524	37.2706784	4.823291769	1	0.26253491	1	83.57813347	2	46.12397964	0	1	1.133501953	1	1	83.41030387	67.76858261	1
0	1	0	1	145.9915723	63.7902496	87.54190936	2	19.9681421	1	26.93881009	1	143.5648256	2	1	54.49794451	0	1	5.021197504	145.4969015	1
0	0	0	1	118.092718	38.83005333	6.562681878	1	9.717290816	0	99.38736177	2	95.1087288	0	0	39.1181284	0	1	5.511671822	43.84836918	1
0	1	0	0	8.124546301	22.60667019	78.1109202	1	40.41319466	1	26.37866468	2	19.47236015	0	0	0.250901854	1	0	15.1127394	11.30665931	1
0	0	0	1	35.39936148	17.68888674	42.71397969	0	11.89414696	1	65.524055	0	21.68241831	2	0	1.998555327	0	0	34.73924717	17.53547309	1
0	1	0	1	18.76721792	5.354021006	76.65446666	1	22.14352239	1	88.06779712	0	22.23899884	1	1	39.33225173	1	0	57.14228356	63.1315031	1
0	0	0	0	95.2883754	33.43361579	47.1782327	1	37.60565111	2	86.35506295	1	37.29915802	0	2	25.51646567	0	0	128.8775282	60.88983959	1
0	1	1	1	52.94688347	9.112771097	12.41972907	2	13.05340511	1	14.39970634	0	133.6470431	2	1	28.97077037	0	0	26.34211281	1.059346641	1
1	0	0	1	146.5816821	1.934228179	22.51798532	1	41.01518377	0	67.13044519	0	87.34624756	1	2	23.60301132	0	0	19.12877059	33.00979173	1
0	0	0	1	11.9686699	23.66926153	51.25834897	1	75.3307455	1	89.26782849	1	57.0566957	1	2	40.38792307	0	0	6.586259561	43.84944194	1
0	1	1	0	93.62826789	23.24064571	25.98438418	2	9.548165	0	56.45840612	1	126.9909596	0	1	19.84995792	1	0	33.18141128	31.71290162	1
1	1	0	1	66.31913326	20.78385031	28.26179525	0	2.568548632	2	91.85098035	0	95.94953746	1	1	40.52623514	1	1	46.25017021	6.06345899	1
0	0	0	0	14.32026104	24.50345836	97.23481115	1	23.64809691	1	34.59387406	2	59.19386384	2	0	39.95660429	1	0	115.2791723	8.873708884	1
1	0	0	0	94.59981528	18.55254175	85.56663407	1	23.42060337	0	102.5171527	0	86.63178455	0	1	36.00262033	1	0	28.0427592	14.4042304	1
0	0	0	1	71.56638201	7.51067881	27.22974859	0	40.8725396	0	4.861936826	0	0.977783918	1	0	42.17339412	0	0	49.06149274	33.36800781	1
0	0	0	0	50.22455502	36.4820363	57.79207879	2	96.85701686	0	17.31728884	1	94.89343836	1	0	22.9603557	2	0	24.93659798	31.66288437	1
0	0	0	2	64.07695246	37.48646292	8.399364571	1	49.35336681	1	5.289793791	1	67.79225162	1	2	37.70348534	0	1	92.52922443	99.06057451	1
1	1	0	1	57.67133041	12.94633986	0.125152961	1	6.849651084	0	26.23540423	1	39.40712308	2	1	31.17863425	2	1	96.87500136	72.84559143	1
0	2	1	1	64.26707363	2.476186158	6.770803239	1	3.994218865	0	34.10069129	2	105.5910772	1	0	45.57220132	1	1	49.47035223	31.69515419	1
0	1	0	0	129.0752993	67.09472594	13.08732879	1	3.157858982	1	95.85389545	2	99.84554156	1	0	53.60041662	1	1	15.21387303	33.94294915	1
0	0	0	2	94.62561378	80.16598991	6.785759121	0	24.44252225	1	66.94473126	1	45.52838302	0	1	41.13820994	0	2	6.825187047	26.47976629	1
0	0	0	2	87.16505911	41.98732267	7.179557176	1	8.098053869	0	108.2710739	1	44.32684792	1	1	56.9979707	1	0	29.10476795	17.89569353	1
1	0	0	1	33.5188811	16.27354175	48.56793008	1	26.32698133	1	85.33557358	0	98.71464271	2	1	56.95097533	0	1	70.69680237	57.00926026	1
0	0	0	2	57.55094077	16.72776891	47.606931	1	23.15828115	1	40.0180683	1	49.67747193	1	1	20.94427277	0	0	33.64849061	3.329152914	1
0	0	0	1	42.40788583	35.95446483	36.77855959	0	18.83357904	1	98.92895673	0	60.16016593	1	1	111.9613233	0	1	28.47032278	27.60413921	1
0	0	0	1	83.13361274	23.79865823	52.00505564	1	5.662066407	1	21.62480155	1	3.396230924	0	0	67.38353527	1	0	87.35526366	58.90157125	1
1	0	0	2	83.15998716	36.60319114	28.68928402	0	75.64171575	1	85.67330356	0	72.29034875	0	0	8.563466067	0	0	73.99089029	91.34478702	1
0	1	0	1	32.32995556	14.38503227	48.48345344	1	11.88776629	0	87.34988532	1	119.3545422	1	1	77.70400537	1	1	80.00050279	93.18856506	1
0	0	0	2	27.72585195	78.06532518	32.15518808	2	21.14751663	1	4.395268453	0	69.61492829	1	1	32.81094451	0	1	77.72292612	59.22140819	1
0	0	0	1	99.32489317	31.88231668	17.07635428	0	29.7912628	1	146.9687808	1	71.00377447	1	1	19.40974899	0	0	14.60332318	32.8102725	1
0	1	0	0	35.27447354	81.69708668	17.92284835	1	12.86449592	0	20.21356144	1	84.9309189	2	1	53.49016295	1	0	30.01499627	36.42854914	1
0	0	0	1	71.75719825	18.33147619	54.14201151	1	15.57887446	1	141.0430233	0	74.42019091	0	1	40.87590814	0	1	36.44084171	43.04865202	1
0	0	0	1	50.60044362	35.41904496	47.03453945	0	28.47800016	1	36.43014428	0	52.88555265	1	2	0.729276192	1	1	133.1035249	29.95721359	1
1	0	0	0	90.78366915	35.4842564	36.22027987	0	30.15080793	0	45.05405044	1	22.47626865	1	1	0.410129087	1	0	44.20654791	39.00596057	1
0	1	0	0	51.37200783	13.84998271	33.58772201	1	44.71873959	1	42.39131417	1	70.00867162	0	2	30.66602994	0	0	40.29297288	6.891374965	1
0	0	1	0	36.05384753	20.9273909	22.04799549	1	4.071059	1	147.4847112	1	123.2710853	2	1	60.86203739	2	0	5.190365154	29.4687521	1
1	1	0	1	87.29144636	45.76753674	53.07904448	1	35.96606311	1	93.31146386	1	44.88168519	0	1	24.1785867	1	0	94.28040794	77.80959649	1
0	2	0	1	99.30734025	17.40131737	44.56200444	0	68.50464135	0	74.23607032	1	81.9411842	2	0	82.79585925	1	1	100.2611178	63.31192926	1
1	1	0	1	20.18346068	26.31208746	74.44334837	1	7.448930488	1	73.6685505	0	54.53560674	1	1	8.892938666	0	0	47.802075	43.84609225	1
1	0	2	1	77.65408616	33.07142618	3.065958277	1	41.17932958	0	67.71933174	0	85.2840458	1	0	34.17957473	0	0	8.075374598	27.33421266	1
0	1	0	1	24.61661461	1.540439387	62.05058592	1	12.65886299	2	78.46798232	0	91.16536678	1	1	58.47064529	2	0	8.837269961	29.48987236	1
0	0	0	1	82.56554145	15.65674047	20.6250408	1	33.23452025	0	25.19257156	1	132.1997329	0	1	47.1343415	0	0	5.455999606	26.98229179	1
0	0	0	0	136.2796636	91.96549086	45.65393078	2	84.19358721	1	88.50247333	1	84.93445068	0	1	80.24034791	0	0	87.22686441	60.3999082	1
0	0	0	0	112.0267918	7.693520668	54.73762948	1	35.69561433	0	49.06523353	1	125.2482865	1	1	2.089669147	2	1	28.26635036	35.50150504	1
0	0	0	1	18.77384645	43.70871517	40.88800304	1	81.49533584	1	38.42437591	1	124.2085181	1	0	5.468838008	1	0	24.03834927	45.5902032	1
0	1	0	1	113.0901675	7.319256266	31.9657726	2	19.12084546	1	119.1745718	1	29.17804412	1	2	8.434175811	0	0	50.52109448	84.48611948	1
0	0	0	0	127.0345997	5.601726506	45.48483203	1	35.93573501	0	52.95345665	1	31.9090044	2	2	7.267450823	0	1	36.61390433	14.85224219	1
1	2	0	2	38.19104226	8.631595433	62.71776261	2	93.58572255	0	55.96817635	2	20.93603964	1	1	19.49096034	1	1	59.57045444	79.20865491	1
0	0	0	1	48.36019592	23.47858444	18.26682427	1	12.62224966	1	110.1968611	0	37.56536258	1	1	8.778771773	0	1	45.50024566	0.026325495	1
0	0	0	1	28.61033937	35.09637927	2.732078834	0	22.75228	1	11.44472028	0	27.63344541	0	1	26.41040949	2	0	23.27180469	32.11039405	1
0	0	0	2	47.87492411	23.69893521	0.276342436	2	48.04487374	1	125.5499728	1	11.62958132	1	1	70.87006003	1	1	28.18538949	6.155592461	1
0	0	0	1	38.4142907	9.481756493	16.62277772	2	97.82174727	1	20.75180683	0	4.703170332	0	2	3.717633233	0	1	37.28848134	26.34265538	1
1	0	0	2	87.60921287	38.27587828	44.91264868	1	35.70119259	0	80.26408878	2	86.06286935	0	0	97.87586054	0	0	13.02549718	35.83122258	1
0	1	0	0	95.05783063	5.318231696	49.58033517	1	72.82264447	1	9.626552958	0	38.99730799	1	1	124.505218	1	0	8.351635662	46.96525604	1
0	0	0	1	80.9066745	42.00564581	37.10990865	1	21.10157947	1	12.6890754	1	73.9632882	0	1	76.80931751	1	0	86.54600924	79.06443615	1
0	0	0	2	99.90101804	18.17460468	77.67128497	1	40.44044681	2	36.58676744	1	62.81531635	2	0	13.12388056	0	0	5.615225369	21.32849171	1
0	1	0	0	66.32804035	39.12919848	71.77732193	1	41.75616968	0	90.16535028	2	98.76362251	2	1	13.52903486	0	0	11.944496	45.69543573	1
0	0	0	1	91.66432554	23.92858716	64.6747684	0	42.63164311	0	26.13259886	1	8.133509277	0	1	15.21038235	1	0	0.41477385	11.44112797	1
0	0	0	1	9.366796352	41.65069246	77.33907002	1	38.83209693	1	68.19401783	1	75.48843108	1	1	122.9565538	0	0	4.063460281	33.17085313	1
0	0	0	2	78.39417757	26.70758666	17.67465261	2	29.41199778	0	19.06654227	1	33.10355	1	1	27.88188069	0	1	24.40837476	17.89594422	1
1	0	0	1	4.223982348	39.56777134	41.37453456	1	1.781046735	1	31.07424678	1	53.83188649	0	1	4.152470606	2	0	21.07829035	22.39410171	1
1	0	0	1	79.43588334	30.27835825	71.95286012	2	39.18222295	0	32.04204438	1	67.07811345	1	0	11.95674376	1	0	45.75769863	2.407814295	1
0	0	0	1	51.76633019	97.76222698	62.8968447	2	51.99787912	1	125.6767128	2	90.18130406	1	2	16.61192684	0	0	95.27478905	87.34340166	1
0	0	0	1	148.7989251	25.66276865	95.31661809	1	45.74015922	1	16.74861641	1	108.0705673	2	0	37.94398887	1	1	79.1812528	79.8587921	1
1	0	1	0	52.58486181	28.24102476	10.81459576	1	98.05122074	1	36.41885883	2	34.98306873	1	1	4.059233732	1	0	23.3823391	11.17648466	1
1	0	0	1	76.92841675	57.58505196	22.19617828	1	51.88994066	1	115.0137685	2	91.32497592	0	0	61.94914659	0	0	65.82773005	62.09675246	1
0	1	0	2	17.75365055	24.24765714	10.91935178	2	6.683051759	1	57.86611148	2	27.00746768	1	0	4.742849485	0	0	4.323848098	13.86031964	1
0	0	0	1	79.59315392	2.934668997	82.68280533	1	30.82225432	1	2.665345672	0	13.96593693	1	1	95.62472384	1	2	8.334555834	32.12578092	1
0	1	0	1	116.4275908	5.594813846	2.03437514	0	38.44418782	1	27.54649506	1	75.19529179	1	2	147.0068424	0	0	1.1228365	13.9228315	1
0	0	0	1	88.81114242	16.39944216	14.01002455	0	49.00662093	1	86.7698224	2	62.0854315	1	0	78.73031022	1	0	15.85882318	13.50969648	1
1	0	0	0	91.8775101	42.76675048	29.63504978	0	36.73276717	0	50.19176717	1	15.58719529	0	0	17.43788709	0	0	8.436095657	46.94704618	1
0	0	1	1	70.68845354	36.21820383	14.65847476	1	19.27945836	0	72.36766643	0	99.07085965	0	1	11.6763922	1	0	36.3828625	49.89355279	1
0	0	0	2	36.10872803	34.71275734	30.4351361	1	49.87505207	1	60.60703062	1	74.78719962	1	1	24.742502	0	0	20.30675858	26.08737326	1
0	0	0	0	46.70292624	28.99752852	37.63354523	1	26.7701872	0	66.84112532	1	12.49727752	2	1	74.84361558	0	0	57.31116784	87.28737757	1
